Id,DateCreated,DateUpdated,DateClosed,RequestType,ImageUrl,Address,AdditionalData,Status,InitialBoundaryName,AssignedTo,VendorTicketId,Location,New Georeferenced Column,Device type
2133703,07/06/2021 10:53:47 AM,07/28/2021 02:46:04 PM,07/28/2021 02:45:01 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2133703&imagesize=,"754 S State St, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Ball Park",Dillon Hase,,"754 S State St, Salt Lake City, UT 84111","(40.7528969, -111.8894945)",Apple
2044368,05/22/2021 11:08:08 AM,06/07/2021 01:15:50 PM,06/07/2021 01:14:46 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2044368&imagesize=,"1053 Fremont Ave S, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Glendale",Dillon Hase,,"1053 Fremont Ave S, Salt Lake City, UT 84104","(40.745332, -111.9208555)",Apple
2087072,06/11/2021 01:25:18 PM,07/09/2021 10:54:03 AM,07/09/2021 10:53:01 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2087072&imagesize=,"19-13 500 E, Salt Lake City, UT 84102",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Dillon Hase,,"19-13 500 E, Salt Lake City, UT 84102","(40.7684374, -111.8761984)",Html5
2208712,08/11/2021 08:09:24 PM,08/12/2021 09:13:49 AM,08/12/2021 09:12:45 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2208712&imagesize=,"612 Park St., Salt Lake City, UT 84102",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Dillon Hase,,"612 Park St., Salt Lake City, UT 84102","(40.7558069, -111.8753139)",Android
2161396,07/20/2021 09:52:00 AM,09/08/2021 11:11:44 AM,09/08/2021 11:10:39 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2161396&imagesize=,"707 S 400 E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Dillon Hase,,"707 S 400 E, Salt Lake City, UT 84111","(40.7538074, -111.8795713)",Apple
2192055,08/04/2021 10:24:55 AM,08/04/2021 11:42:23 AM,08/04/2021 11:41:13 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2192055&imagesize=,"241 Concord St, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Duplicate,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",Dillon Hase,,"241 Concord St, Salt Lake City, UT 84104","(40.7638528, -111.9268494)",Apple
2127182,07/01/2021 01:27:02 PM,07/21/2021 01:40:41 PM,07/21/2021 01:39:40 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2127182&imagesize=,"1650 500 N, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 1;Jordan Meadows",Dillon Hase,,"1650 500 N, Salt Lake City, UT 84116","(40.7803456, -111.9381541)",Android
2259608,09/05/2021 03:31:01 PM,10/08/2021 01:27:57 PM,10/08/2021 01:26:44 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2259608&imagesize=,"1625 W 700 N Ste J, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 1;Fairpark",Dillon Hase,,"1625 W 700 N Ste J, Salt Lake City, UT 84116","(40.7842019, -111.9362351)",Android
2153068,07/15/2021 10:11:55 AM,08/10/2021 02:34:57 PM,08/10/2021 02:33:56 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2153068&imagesize=,"2807 800 E, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 7;Sugar House",Dillon Hase,,"2807 800 E, Salt Lake City, UT 84106","(40.7103694, -111.8677282)",Html5
2065275,06/02/2021 11:07:19 AM,06/18/2021 01:56:59 PM,06/18/2021 01:55:45 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2065275&imagesize=,"913 500 W, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Dillon Hase,,"913 500 W, Salt Lake City, UT 84101","(40.7497091, -111.9052026)",Android
2159538,07/19/2021 12:46:50 PM,07/22/2021 12:39:49 PM,07/22/2021 12:38:40 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2159538&imagesize=,"365 Emery St W, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",Dillon Hase,,"365 Emery St W, Salt Lake City, UT 84104","(40.7610797, -111.9242048)",Html5
2011257,05/07/2021 12:11:42 PM,05/18/2021 01:16:44 PM,05/18/2021 01:15:42 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2011257&imagesize=,"1700 S @ 1970 W, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Glendale",Dillon Hase,,"1700 S @ 1970 W, Salt Lake City, UT 84104","(40.7331347, -111.9462553)",Console
2279883,09/15/2021 11:31:12 PM,10/08/2021 01:51:36 PM,10/08/2021 01:50:34 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2279883&imagesize=,"171 Mead Ave S, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Dillon Hase,,"171 Mead Ave S, Salt Lake City, UT 84101","(40.7472819, -111.8960919)",Android
2320600,10/07/2021 05:23:36 PM,10/21/2021 09:33:52 AM,10/21/2021 09:32:42 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2320600&imagesize=,"145 S 3rd E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Dillon Hase,,"145 S 3rd E, Salt Lake City, UT 84111","(40.7658644, -111.8824802)",Android
2034263,05/17/2021 10:23:15 PM,06/07/2021 12:43:56 PM,06/07/2021 12:42:52 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2034263&imagesize=,"26 E 800 S, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Ball Park",Dillon Hase,,"26 E 800 S, Salt Lake City, UT 84111","(40.7516227, -111.8900559)",Apple
2257312,09/03/2021 11:34:54 AM,10/08/2021 01:24:38 PM,10/08/2021 01:23:23 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2257312&imagesize=,"1285 S 3800 W, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Glendale",Dillon Hase,,"1285 S 3800 W, Salt Lake City, UT 84104","(40.7418205, -111.9830789)",Apple
2310853,10/03/2021 11:43:32 AM,10/04/2021 11:33:15 AM,,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2310853&imagesize=,"1819 State St, Salt Lake City, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,In Process,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Liberty-Wells",Dillon Hase,,"1819 State St, Salt Lake City, UT 84115","(40.7308939, -111.8880408)",Apple
2238985,08/26/2021 07:20:49 AM,10/08/2021 01:15:39 PM,10/08/2021 01:14:27 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2238985&imagesize=,"1020 Genesee Ave, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 2;Poplar Grove",Dillon Hase,,"1020 Genesee Ave, Salt Lake City, UT 84104","(40.7499554, -111.9210891)",Apple
2163216,07/21/2021 07:20:15 AM,07/26/2021 11:25:27 AM,07/26/2021 11:24:13 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2163216&imagesize=,"2410 S Highland Dr, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 7;Sugar House",Dillon Hase,,"2410 S Highland Dr, Salt Lake City, UT 84106","(40.7189141, -111.8579839)",Apple
2193454,08/04/2021 05:32:08 PM,10/08/2021 01:00:58 PM,10/08/2021 12:59:53 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2193454&imagesize=,"1342 W 280 N, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 1;Fairpark",Dillon Hase,,"1342 W 280 N, Salt Lake City, UT 84116","(40.7757493, -111.9308533)",Android
2343820,10/21/2021 09:28:50 AM,10/25/2021 11:08:47 AM,10/25/2021 11:07:34 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2343820&imagesize=,"1650 Wallace Rd, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Glendale",Dillon Hase,,"1650 Wallace Rd, Salt Lake City, UT 84104","(40.7357405, -111.9463257)",Apple
2165234,07/21/2021 07:39:53 PM,09/08/2021 11:15:22 AM,09/08/2021 11:14:22 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2165234&imagesize=,"1139 1700 S, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Glendale",Dillon Hase,,"1139 1700 S, Salt Lake City, UT 84104","(40.7333305, -111.9232366)",Android
2143166,07/10/2021 09:51:07 AM,08/04/2021 03:12:47 PM,08/04/2021 03:11:34 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2143166&imagesize=,"415 N Montgomery St, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 1;Jordan Meadows",Dillon Hase,,"415 N Montgomery St, Salt Lake City, UT 84116","(40.7782654, -111.936281)",Apple
2355787,10/28/2021 10:30:56 AM,10/28/2021 02:53:12 PM,,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2355787&imagesize=,"855 400 W, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,In Process,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Ball Park",Dillon Hase,,"855 400 W, Salt Lake City, UT 84101","(40.7517819, -111.9023438)",Apple
2179033,07/28/2021 04:43:51 PM,07/29/2021 09:13:32 AM,07/29/2021 09:12:24 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2179033&imagesize=,"1154 S Ashton Ave, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Duplicate,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 7;Sugar House",Dillon Hase,,"1154 S Ashton Ave, Salt Lake City, UT 84106","(40.7203969, -111.8582015)",Apple
2340614,10/19/2021 03:45:34 PM,10/20/2021 09:00:49 AM,,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2340614&imagesize=,"2434 S 600 E, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,In Process,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 7;Sugar House",Dillon Hase,,"2434 S 600 E, Salt Lake City, UT 84106","(40.7177034, -111.8741498)",Apple
2160468,07/19/2021 07:50:10 PM,09/08/2021 11:10:42 AM,09/08/2021 11:09:29 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2160468&imagesize=,"770 State St, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Ball Park",Dillon Hase,,"770 State St, Salt Lake City, UT 84111","(40.7524207, -111.8898211)",Apple
2234114,08/24/2021 09:42:52 AM,10/08/2021 01:14:08 PM,10/08/2021 01:12:59 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2234114&imagesize=,"75 500 E, Salt Lake City, UT 84102",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Dillon Hase,,"75 500 E, Salt Lake City, UT 84102","(40.767609, -111.8766498)",Apple
2245141,08/29/2021 04:27:26 PM,10/08/2021 01:21:18 PM,10/08/2021 01:20:09 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2245141&imagesize=,"1600 N Star Dr, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 1;Jordan Meadows",Dillon Hase,,"1600 N Star Dr, Salt Lake City, UT 84116","(40.7771676, -111.9361537)",Apple
2171350,07/25/2021 06:02:29 PM,07/27/2021 09:35:14 AM,07/27/2021 09:34:10 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2171350&imagesize=,"1650 500 N, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Duplicate,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 1;Jordan Meadows",Dillon Hase,,"1650 500 N, Salt Lake City, UT 84116","(40.7803492, -111.9381413)",Android
1976078,04/19/2021 09:46:16 AM,04/26/2021 02:02:03 PM,04/26/2021 02:00:56 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=1976078&imagesize=,"913 500 W, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Dillon Hase,,"913 500 W, Salt Lake City, UT 84101","(40.7496784, -111.9052744)",Apple
2056094,05/27/2021 03:32:28 PM,06/18/2021 01:45:25 PM,06/18/2021 01:44:12 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2056094&imagesize=,"1617 Major St E, Salt Lake City, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Dillon Hase,,"1617 Major St E, Salt Lake City, UT 84115","(40.734355, -111.8893466)",Apple
2005588,05/05/2021 08:35:17 AM,05/14/2021 01:27:23 PM,05/14/2021 01:26:21 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2005588&imagesize=,"370 W 900 S, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Ball Park",Dillon Hase,,"370 W 900 S, Salt Lake City, UT 84101","(40.7506988, -111.9023468)",Apple
2047962,05/24/2021 05:28:45 PM,06/07/2021 01:41:42 PM,06/07/2021 01:40:31 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2047962&imagesize=,"176 W 600 S, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Downtown",Dillon Hase,,"176 W 600 S, Salt Lake City, UT 84101","(40.7569594, -111.8963099)",Apple
2119585,06/28/2021 01:30:44 PM,07/14/2021 12:52:02 PM,07/14/2021 12:51:01 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2119585&imagesize=,"1306 1700 S, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Glendale",Dillon Hase,,"1306 1700 S, Salt Lake City, UT 84104","(40.7333029, -111.9285161)",Apple
2256478,09/03/2021 08:10:42 AM,10/08/2021 01:24:54 PM,10/08/2021 01:23:40 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2256478&imagesize=,"950 W Montague Ave, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Glendale",Dillon Hase,,"950 W Montague Ave, Salt Lake City, UT 84104","(40.7489995, -111.9178159)",Android
2215420,08/15/2021 03:49:54 PM,10/08/2021 01:07:39 PM,10/08/2021 01:06:26 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2215420&imagesize=,"715 Genesee Ave, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",Dillon Hase,,"715 Genesee Ave, Salt Lake City, UT 84104","(40.7505887, -111.9115838)",Android
2348704,10/25/2021 07:42:18 AM,10/29/2021 09:48:38 AM,10/29/2021 09:47:25 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2348704&imagesize=,"231 N 200 W, Salt Lake City, UT 84103",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 3;Capitol Hill",Dillon Hase,,"231 N 200 W, Salt Lake City, UT 84103","(40.7746289, -111.8969989)",Android
2176324,07/27/2021 04:07:40 PM,09/09/2021 07:25:49 PM,09/09/2021 07:24:45 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2176324&imagesize=,"707 S 400 E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Dillon Hase,,"707 S 400 E, Salt Lake City, UT 84111","(40.7536756, -111.8794476)",Apple
2185368,08/01/2021 01:59:09 PM,10/08/2021 12:57:35 PM,10/08/2021 12:56:27 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2185368&imagesize=,"2357 S 700 E, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 7;Sugar House",Dillon Hase,,"2357 S 700 E, Salt Lake City, UT 84106","(40.7191034, -111.8712018)",Apple
2262111,09/07/2021 11:54:15 AM,10/08/2021 01:30:59 PM,10/08/2021 01:29:47 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2262111&imagesize=,"900 E / Fairmont Park (NB), Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 7;Sugar House",Dillon Hase,,"900 E / Fairmont Park (NB), Salt Lake City, UT 84106","(40.7200621, -111.8653145)",Apple
